ppl: 2.846122980117798
nlls:tensor(1.2230, device='cuda:0')
tensor(1.2404, device='cuda:0')
tensor(1.1740, device='cuda:0')
tensor(1.2016, device='cuda:0')
tensor(0.8117, device='cuda:0')
tensor(1.2372, device='cuda:0')
tensor(1.2770, device='cuda:0')
tensor(1.1594, device='cuda:0')
tensor(1.2093, device='cuda:0')
tensor(1.1625, device='cuda:0')
tensor(1.2628, device='cuda:0')
tensor(1.2713, device='cuda:0')
tensor(1.2986, device='cuda:0')
tensor(1.1498, device='cuda:0')
tensor(1.1651, device='cuda:0')
tensor(1.0868, device='cuda:0')
tensor(1.1293, device='cuda:0')
tensor(1.2543, device='cuda:0')
tensor(1.1971, device='cuda:0')
tensor(1.1885, device='cuda:0')
tensor(0.9743, device='cuda:0')
tensor(1.2296, device='cuda:0')
tensor(1.0963, device='cuda:0')
tensor(1.1345, device='cuda:0')
tensor(0.9259, device='cuda:0')
tensor(1.0967, device='cuda:0')
tensor(0.8659, device='cuda:0')
tensor(0.9323, device='cuda:0')
tensor(1.0566, device='cuda:0')
tensor(0.9862, device='cuda:0')
tensor(1.0590, device='cuda:0')
tensor(1.0302, device='cuda:0')
tensor(0.7829, device='cuda:0')
tensor(0.6286, device='cuda:0')
tensor(0.6316, device='cuda:0')
tensor(0.6895, device='cuda:0')
tensor(0.7155, device='cuda:0')
tensor(0.6123, device='cuda:0')
tensor(0.4713, device='cuda:0')
tensor(0.6039, device='cuda:0')
tensor(0.6126, device='cuda:0')
tensor(0.6008, device='cuda:0')
tensor(0.7417, device='cuda:0')
tensor(0.5875, device='cuda:0')
tensor(0.5649, device='cuda:0')
tensor(0.4688, device='cuda:0')
tensor(0.6922, device='cuda:0')
tensor(1.8620, device='cuda:0')
tensor(1.3254, device='cuda:0')
tensor(1.4114, device='cuda:0')
tensor(0.9830, device='cuda:0')
tensor(0.7205, device='cuda:0')
tensor(1.1098, device='cuda:0')
tensor(1.3038, device='cuda:0')
tensor(1.3366, device='cuda:0')
tensor(1.1125, device='cuda:0')
tensor(0.8941, device='cuda:0')
tensor(1.2723, device='cuda:0')
tensor(1.4340, device='cuda:0')
tensor(1.0652, device='cuda:0')
tensor(0.7397, device='cuda:0')
tensor(0.8273, device='cuda:0')
tensor(0.4626, device='cuda:0')
tensor(0.5640, device='cuda:0')
tensor(0.6699, device='cuda:0')
tensor(0.9000, device='cuda:0')
tensor(0.6795, device='cuda:0')
tensor(0.7618, device='cuda:0')
tensor(0.7832, device='cuda:0')
tensor(0.9946, device='cuda:0')
tensor(0.7762, device='cuda:0')
tensor(0.9580, device='cuda:0')
tensor(1.1394, device='cuda:0')
tensor(0.6832, device='cuda:0')
tensor(0.6550, device='cuda:0')
tensor(0.8573, device='cuda:0')
tensor(0.7778, device='cuda:0')
tensor(0.6569, device='cuda:0')
tensor(0.6539, device='cuda:0')
tensor(0.6785, device='cuda:0')
tensor(1.0429, device='cuda:0')
tensor(1.8826, device='cuda:0')
tensor(1.1541, device='cuda:0')
tensor(1.3916, device='cuda:0')
tensor(1.0710, device='cuda:0')
tensor(0.9610, device='cuda:0')
tensor(1.2329, device='cuda:0')
tensor(1.4609, device='cuda:0')
tensor(1.4872, device='cuda:0')
tensor(1.4339, device='cuda:0')
tensor(1.6977, device='cuda:0')
tensor(1.9413, device='cuda:0')
tensor(1.4477, device='cuda:0')
tensor(1.4552, device='cuda:0')
tensor(1.4326, device='cuda:0')
tensor(1.3938, device='cuda:0')
tensor(1.2685, device='cuda:0')
tensor(1.3706, device='cuda:0')
tensor(1.4656, device='cuda:0')
tensor(1.0995, device='cuda:0')
tensor(1.1064, device='cuda:0')
tensor(1.0872, device='cuda:0')
tensor(1.1125, device='cuda:0')
tensor(1.0661, device='cuda:0')
tensor(0.8004, device='cuda:0')
tensor(0.8232, device='cuda:0')
tensor(0.9434, device='cuda:0')
tensor(0.7542, device='cuda:0')
tensor(0.8511, device='cuda:0')
tensor(1.4391, device='cuda:0')
tensor(1.1808, device='cuda:0')
tensor(1.7321, device='cuda:0')
tensor(1.5427, device='cuda:0')
tensor(1.4544, device='cuda:0')
tensor(1.6738, device='cuda:0')
tensor(1.7836, device='cuda:0')
tensor(1.3247, device='cuda:0')
tensor(1.5107, device='cuda:0')
tensor(1.5835, device='cuda:0')
tensor(2.1088, device='cuda:0')
tensor(1.3698, device='cuda:0')
tensor(1.1952, device='cuda:0')
tensor(1.1016, device='cuda:0')
tensor(1.0211, device='cuda:0')
tensor(1.0216, device='cuda:0')
tensor(0.9760, device='cuda:0')
tensor(0.9408, device='cuda:0')
tensor(1.0355, device='cuda:0')
tensor(0.9666, device='cuda:0')
tensor(1.1301, device='cuda:0')
tensor(1.0007, device='cuda:0')
tensor(1.0680, device='cuda:0')
tensor(1.0164, device='cuda:0')
tensor(0.9008, device='cuda:0')
tensor(1.0776, device='cuda:0')
tensor(1.2712, device='cuda:0')
tensor(0.9014, device='cuda:0')
tensor(0.9745, device='cuda:0')
tensor(0.7381, device='cuda:0')
tensor(0.7725, device='cuda:0')
tensor(0.7804, device='cuda:0')
tensor(0.5080, device='cuda:0')
tensor(0.8773, device='cuda:0')
tensor(0.8745, device='cuda:0')
tensor(0.9958, device='cuda:0')
tensor(0.9411, device='cuda:0')
tensor(0.6932, device='cuda:0')
tensor(0.6552, device='cuda:0')
tensor(0.7808, device='cuda:0')
tensor(0.6299, device='cuda:0')
tensor(0.7858, device='cuda:0')
tensor(0.6646, device='cuda:0')
tensor(0.7170, device='cuda:0')
tensor(0.5877, device='cuda:0')
tensor(1.3155, device='cuda:0')
tensor(1.4413, device='cuda:0')
tensor(1.4098, device='cuda:0')
tensor(1.3468, device='cuda:0')
tensor(1.0576, device='cuda:0')
tensor(1.3601, device='cuda:0')
tensor(1.7058, device='cuda:0')
tensor(0.8664, device='cuda:0')
tensor(1.0788, device='cuda:0')
tensor(0.9699, device='cuda:0')
tensor(0.8941, device='cuda:0')
tensor(0.9958, device='cuda:0')
tensor(0.9613, device='cuda:0')
tensor(0.8973, device='cuda:0')
tensor(1.0029, device='cuda:0')
tensor(0.9357, device='cuda:0')
tensor(0.9497, device='cuda:0')
tensor(1.5598, device='cuda:0')
tensor(1.6977, device='cuda:0')
tensor(1.4387, device='cuda:0')
tensor(1.1383, device='cuda:0')
tensor(1.1639, device='cuda:0')
tensor(1.4919, device='cuda:0')
tensor(1.1257, device='cuda:0')
tensor(1.1216, device='cuda:0')
tensor(1.2372, device='cuda:0')
tensor(1.1115, device='cuda:0')
tensor(1.0833, device='cuda:0')
tensor(1.3478, device='cuda:0')
tensor(1.0444, device='cuda:0')
tensor(1.0679, device='cuda:0')
tensor(1.0189, device='cuda:0')
tensor(0.8987, device='cuda:0')
tensor(1.3077, device='cuda:0')
tensor(0.8869, device='cuda:0')
tensor(1.2374, device='cuda:0')
tensor(0.9075, device='cuda:0')
tensor(1.2540, device='cuda:0')
tensor(1.2087, device='cuda:0')
tensor(1.0391, device='cuda:0')
tensor(1.1940, device='cuda:0')
tensor(1.0727, device='cuda:0')
tensor(1.2873, device='cuda:0')
tensor(1.1163, device='cuda:0')
tensor(1.2009, device='cuda:0')
tensor(1.1427, device='cuda:0')
tensor(1.1726, device='cuda:0')
tensor(1.0380, device='cuda:0')
tensor(1.2609, device='cuda:0')
tensor(1.3564, device='cuda:0')
tensor(0.9264, device='cuda:0')
tensor(1.2676, device='cuda:0')
tensor(1.4075, device='cuda:0')
tensor(1.6260, device='cuda:0')
tensor(1.4209, device='cuda:0')
tensor(1.1387, device='cuda:0')
tensor(1.1640, device='cuda:0')
tensor(1.2161, device='cuda:0')
tensor(1.1855, device='cuda:0')
tensor(1.3745, device='cuda:0')
tensor(1.2094, device='cuda:0')
tensor(1.2627, device='cuda:0')
tensor(1.8344, device='cuda:0')
tensor(1.8286, device='cuda:0')
tensor(1.2108, device='cuda:0')
tensor(1.6916, device='cuda:0')
tensor(1.3898, device='cuda:0')
tensor(1.3406, device='cuda:0')
tensor(1.2309, device='cuda:0')
tensor(1.1956, device='cuda:0')
tensor(1.2825, device='cuda:0')
tensor(1.3403, device='cuda:0')
tensor(1.3238, device='cuda:0')
tensor(1.3702, device='cuda:0')
tensor(1.4978, device='cuda:0')
tensor(1.4554, device='cuda:0')
tensor(1.1074, device='cuda:0')
tensor(1.5020, device='cuda:0')
tensor(1.3396, device='cuda:0')
tensor(1.3221, device='cuda:0')
tensor(1.3806, device='cuda:0')
tensor(1.2395, device='cuda:0')
tensor(1.2798, device='cuda:0')
tensor(1.4567, device='cuda:0')
tensor(1.1949, device='cuda:0')
tensor(1.1832, device='cuda:0')
tensor(1.4056, device='cuda:0')
tensor(1.1827, device='cuda:0')
tensor(1.5925, device='cuda:0')
tensor(1.6282, device='cuda:0')
tensor(1.1581, device='cuda:0')
tensor(1.5591, device='cuda:0')
tensor(1.3636, device='cuda:0')
tensor(1.2781, device='cuda:0')
tensor(1.0987, device='cuda:0')
tensor(1.8082, device='cuda:0')
tensor(1.5939, device='cuda:0')
tensor(1.5008, device='cuda:0')
tensor(1.1427, device='cuda:0')
tensor(1.4041, device='cuda:0')
tensor(1.5314, device='cuda:0')
tensor(1.6097, device='cuda:0')
tensor(1.2252, device='cuda:0')
tensor(1.2322, device='cuda:0')
tensor(2.0219, device='cuda:0')
tensor(1.3169, device='cuda:0')
tensor(1.3221, device='cuda:0')
tensor(1.7471, device='cuda:0')
tensor(1.2415, device='cuda:0')
tensor(0.9247, device='cuda:0')
tensor(1.1999, device='cuda:0')
tensor(0.9078, device='cuda:0')
tensor(1.1381, device='cuda:0')
tensor(1.3090, device='cuda:0')
tensor(1.1642, device='cuda:0')
tensor(0.9124, device='cuda:0')
tensor(1.0952, device='cuda:0')
tensor(1.1214, device='cuda:0')
tensor(1.1881, device='cuda:0')
tensor(1.2314, device='cuda:0')
tensor(1.2983, device='cuda:0')
tensor(1.1255, device='cuda:0')
tensor(1.1419, device='cuda:0')
tensor(1.2264, device='cuda:0')
tensor(0.7583, device='cuda:0')
tensor(1.2105, device='cuda:0')
tensor(1.1104, device='cuda:0')
tensor(1.1343, device='cuda:0')
tensor(1.3032, device='cuda:0')
tensor(1.1770, device='cuda:0')
tensor(1.0472, device='cuda:0')
tensor(1.1099, device='cuda:0')
tensor(1.0661, device='cuda:0')
tensor(1.2712, device='cuda:0')
tensor(1.1568, device='cuda:0')
tensor(1.0588, device='cuda:0')
tensor(0.8407, device='cuda:0')
tensor(0.6433, device='cuda:0')
tensor(0.7399, device='cuda:0')
tensor(1.0086, device='cuda:0')
tensor(1.0919, device='cuda:0')
tensor(0.9051, device='cuda:0')
tensor(0.9818, device='cuda:0')
tensor(0.9657, device='cuda:0')
tensor(1.0821, device='cuda:0')
tensor(0.9180, device='cuda:0')
tensor(1.0403, device='cuda:0')
tensor(0.7361, device='cuda:0')
tensor(0.9402, device='cuda:0')
tensor(0.9888, device='cuda:0')
tensor(0.7616, device='cuda:0')
tensor(1.0318, device='cuda:0')
tensor(1.0763, device='cuda:0')
tensor(1.1368, device='cuda:0')
tensor(1.0461, device='cuda:0')
tensor(1.2398, device='cuda:0')
tensor(0.8394, device='cuda:0')
tensor(1.0928, device='cuda:0')
tensor(1.1760, device='cuda:0')
tensor(0.6943, device='cuda:0')
tensor(0.6710, device='cuda:0')
tensor(0.7579, device='cuda:0')
tensor(0.8821, device='cuda:0')
tensor(0.7006, device='cuda:0')
tensor(0.6151, device='cuda:0')
tensor(0.5754, device='cuda:0')
tensor(1.0820, device='cuda:0')
tensor(0.9009, device='cuda:0')
tensor(0.7133, device='cuda:0')
tensor(1.1210, device='cuda:0')
tensor(1.2647, device='cuda:0')
tensor(1.2176, device='cuda:0')
tensor(1.1069, device='cuda:0')
tensor(0.7941, device='cuda:0')
tensor(1.0012, device='cuda:0')
tensor(0.9372, device='cuda:0')
tensor(0.9966, device='cuda:0')
tensor(0.7650, device='cuda:0')
tensor(0.9597, device='cuda:0')
tensor(1.2918, device='cuda:0')
tensor(1.5403, device='cuda:0')
tensor(1.0832, device='cuda:0')
tensor(1.1586, device='cuda:0')
tensor(1.0994, device='cuda:0')
tensor(0.9714, device='cuda:0')
tensor(0.9283, device='cuda:0')
tensor(1.1696, device='cuda:0')
tensor(0.9479, device='cuda:0')
tensor(1.1434, device='cuda:0')
tensor(1.0728, device='cuda:0')
tensor(1.1486, device='cuda:0')
tensor(1.1749, device='cuda:0')
tensor(1.2020, device='cuda:0')
tensor(1.2424, device='cuda:0')
tensor(0.6000, device='cuda:0')
tensor(0.9176, device='cuda:0')
tensor(0.8973, device='cuda:0')
tensor(1.3810, device='cuda:0')
tensor(2.1033, device='cuda:0')
tensor(1.2982, device='cuda:0')
tensor(0.9909, device='cuda:0')
tensor(1.0429, device='cuda:0')
tensor(0.9140, device='cuda:0')
tensor(1.1088, device='cuda:0')
tensor(1.0821, device='cuda:0')
tensor(1.0560, device='cuda:0')
tensor(1.0610, device='cuda:0')
tensor(1.1149, device='cuda:0')
tensor(1.0374, device='cuda:0')
tensor(0.9190, device='cuda:0')
tensor(1.2498, device='cuda:0')
tensor(1.2100, device='cuda:0')
tensor(0.9293, device='cuda:0')
tensor(0.9777, device='cuda:0')
tensor(1.1997, device='cuda:0')
tensor(1.1854, device='cuda:0')
tensor(0.9927, device='cuda:0')
tensor(0.9908, device='cuda:0')
tensor(0.8670, device='cuda:0')
tensor(0.9907, device='cuda:0')
tensor(0.9732, device='cuda:0')
tensor(1.0814, device='cuda:0')
tensor(1.3207, device='cuda:0')
tensor(1.0190, device='cuda:0')
tensor(1.1693, device='cuda:0')
tensor(1.0619, device='cuda:0')
tensor(1.1998, device='cuda:0')
tensor(0.9907, device='cuda:0')
tensor(1.2547, device='cuda:0')
tensor(1.1050, device='cuda:0')
tensor(1.2276, device='cuda:0')
tensor(0.8336, device='cuda:0')
tensor(0.8451, device='cuda:0')
tensor(0.9642, device='cuda:0')
tensor(1.0254, device='cuda:0')
tensor(1.0500, device='cuda:0')
tensor(0.8761, device='cuda:0')
tensor(1.1206, device='cuda:0')
tensor(1.0674, device='cuda:0')
tensor(1.0513, device='cuda:0')
tensor(0.8492, device='cuda:0')
tensor(1.1537, device='cuda:0')
tensor(1.0493, device='cuda:0')
tensor(1.2195, device='cuda:0')
tensor(1.0699, device='cuda:0')
tensor(0.9550, device='cuda:0')
tensor(1.1080, device='cuda:0')
tensor(1.1863, device='cuda:0')
tensor(1.0054, device='cuda:0')
tensor(1.0940, device='cuda:0')
tensor(0.8834, device='cuda:0')
tensor(1.2561, device='cuda:0')
tensor(1.2739, device='cuda:0')
tensor(1.0333, device='cuda:0')
tensor(0.9338, device='cuda:0')
tensor(1.2049, device='cuda:0')
tensor(1.0234, device='cuda:0')
tensor(1.0869, device='cuda:0')
tensor(1.0342, device='cuda:0')
tensor(0.9001, device='cuda:0')
tensor(0.8038, device='cuda:0')
tensor(0.8979, device='cuda:0')
tensor(0.8577, device='cuda:0')
tensor(0.7815, device='cuda:0')
tensor(0.8465, device='cuda:0')
tensor(0.8287, device='cuda:0')
tensor(0.8770, device='cuda:0')
tensor(0.9140, device='cuda:0')
tensor(0.6781, device='cuda:0')
tensor(0.9193, device='cuda:0')
tensor(0.7472, device='cuda:0')
tensor(0.8244, device='cuda:0')
tensor(0.7747, device='cuda:0')
tensor(1.4359, device='cuda:0')
tensor(1.3683, device='cuda:0')
tensor(0.8809, device='cuda:0')
tensor(0.6277, device='cuda:0')
tensor(0.6956, device='cuda:0')
tensor(0.5291, device='cuda:0')
tensor(0.7051, device='cuda:0')
tensor(0.5053, device='cuda:0')
tensor(0.6737, device='cuda:0')
tensor(0.8277, device='cuda:0')
tensor(1.3769, device='cuda:0')
tensor(1.0253, device='cuda:0')
tensor(1.1808, device='cuda:0')
tensor(1.1030, device='cuda:0')
tensor(0.5829, device='cuda:0')
tensor(0.5791, device='cuda:0')
tensor(0.5630, device='cuda:0')
tensor(0.8770, device='cuda:0')
tensor(0.4530, device='cuda:0')
tensor(0.5862, device='cuda:0')
tensor(0.6764, device='cuda:0')
tensor(0.7070, device='cuda:0')
tensor(0.8849, device='cuda:0')
tensor(1.5189, device='cuda:0')
tensor(1.0095, device='cuda:0')
tensor(1.3339, device='cuda:0')
tensor(0.7937, device='cuda:0')
tensor(0.7571, device='cuda:0')
tensor(0.5493, device='cuda:0')
tensor(0.7548, device='cuda:0')
tensor(0.5348, device='cuda:0')
tensor(0.3834, device='cuda:0')
tensor(1.0418, device='cuda:0')
tensor(1.4624, device='cuda:0')
tensor(1.0096, device='cuda:0')
tensor(1.2215, device='cuda:0')
tensor(1.2605, device='cuda:0')
tensor(1.7790, device='cuda:0')
tensor(1.1150, device='cuda:0')
tensor(1.1660, device='cuda:0')
tensor(1.4860, device='cuda:0')
tensor(1.3723, device='cuda:0')
tensor(1.4851, device='cuda:0')
tensor(0.8102, device='cuda:0')
tensor(1.0846, device='cuda:0')
tensor(1.1613, device='cuda:0')
tensor(1.0590, device='cuda:0')
tensor(1.2608, device='cuda:0')
tensor(1.0262, device='cuda:0')
tensor(1.1025, device='cuda:0')
tensor(1.2551, device='cuda:0')
tensor(1.1446, device='cuda:0')
tensor(1.4127, device='cuda:0')
tensor(1.1229, device='cuda:0')
tensor(1.1145, device='cuda:0')
tensor(1.1446, device='cuda:0')
tensor(0.9256, device='cuda:0')
tensor(0.8178, device='cuda:0')
tensor(0.9969, device='cuda:0')
tensor(0.9587, device='cuda:0')
tensor(1.6452, device='cuda:0')
tensor(0.7302, device='cuda:0')
tensor(0.8024, device='cuda:0')
tensor(0.5103, device='cuda:0')
tensor(0.4166, device='cuda:0')
tensor(0.6335, device='cuda:0')
tensor(0.4878, device='cuda:0')
tensor(0.5272, device='cuda:0')
tensor(0.7954, device='cuda:0')
tensor(0.5670, device='cuda:0')
tensor(0.5227, device='cuda:0')
tensor(0.5702, device='cuda:0')
tensor(0.6529, device='cuda:0')
tensor(1.1022, device='cuda:0')
tensor(0.8657, device='cuda:0')
tensor(1.3016, device='cuda:0')
tensor(1.1371, device='cuda:0')
tensor(0.9209, device='cuda:0')
tensor(0.8762, device='cuda:0')
tensor(0.7464, device='cuda:0')
tensor(0.8290, device='cuda:0')
tensor(0.8294, device='cuda:0')
tensor(1.2498, device='cuda:0')
tensor(1.4475, device='cuda:0')
tensor(1.1994, device='cuda:0')
tensor(1.0033, device='cuda:0')
tensor(0.8066, device='cuda:0')
tensor(0.9088, device='cuda:0')
tensor(0.9875, device='cuda:0')
tensor(1.0610, device='cuda:0')
tensor(0.8712, device='cuda:0')
tensor(0.7518, device='cuda:0')
tensor(0.9025, device='cuda:0')
tensor(0.7393, device='cuda:0')
tensor(1.0894, device='cuda:0')
tensor(1.0510, device='cuda:0')
tensor(0.9529, device='cuda:0')
tensor(0.9302, device='cuda:0')
tensor(1.3358, device='cuda:0')
tensor(1.1110, device='cuda:0')
tensor(1.3204, device='cuda:0')
tensor(1.2336, device='cuda:0')
tensor(1.2720, device='cuda:0')
tensor(1.2663, device='cuda:0')
tensor(1.3187, device='cuda:0')
tensor(1.2332, device='cuda:0')
tensor(1.1331, device='cuda:0')
tensor(1.0725, device='cuda:0')
tensor(1.3634, device='cuda:0')
tensor(1.5035, device='cuda:0')
tensor(1.4576, device='cuda:0')
tensor(1.2317, device='cuda:0')
tensor(1.1820, device='cuda:0')
tensor(0.9508, device='cuda:0')
tensor(1.0710, device='cuda:0')
tensor(1.1598, device='cuda:0')
tensor(1.1751, device='cuda:0')
tensor(1.1713, device='cuda:0')
tensor(1.2320, device='cuda:0')
tensor(1.8179, device='cuda:0')
tensor(1.4947, device='cuda:0')
tensor(1.2711, device='cuda:0')
tensor(1.7329, device='cuda:0')
tensor(1.4741, device='cuda:0')
tensor(1.4392, device='cuda:0')
tensor(1.3118, device='cuda:0')
tensor(1.4286, device='cuda:0')
tensor(1.6774, device='cuda:0')
tensor(1.3821, device='cuda:0')
tensor(0.8665, device='cuda:0')
tensor(0.9626, device='cuda:0')
tensor(1.0710, device='cuda:0')
tensor(1.1156, device='cuda:0')
tensor(1.0910, device='cuda:0')
tensor(0.8267, device='cuda:0')
tensor(0.9586, device='cuda:0')
tensor(0.8714, device='cuda:0')
tensor(1.0757, device='cuda:0')
tensor(1.3212, device='cuda:0')
tensor(0.9423, device='cuda:0')
tensor(0.9449, device='cuda:0')
tensor(1.1322, device='cuda:0')
tensor(1.0459, device='cuda:0')
tensor(1.8175, device='cuda:0')
tensor(1.1514, device='cuda:0')
tensor(1.0400, device='cuda:0')
tensor(1.0618, device='cuda:0')
tensor(1.1053, device='cuda:0')
tensor(1.0637, device='cuda:0')
tensor(1.0701, device='cuda:0')
tensor(1.0226, device='cuda:0')
tensor(1.2021, device='cuda:0')
tensor(1.0794, device='cuda:0')
tensor(1.5217, device='cuda:0')
tensor(1.8137, device='cuda:0')
tensor(0.9751, device='cuda:0')
tensor(1.0696, device='cuda:0')
tensor(1.1384, device='cuda:0')
tensor(0.9466, device='cuda:0')
tensor(1.0614, device='cuda:0')
tensor(0.6632, device='cuda:0')
tensor(0.4921, device='cuda:0')
tensor(1.0887, device='cuda:0')
tensor(1.0720, device='cuda:0')
tensor(1.0430, device='cuda:0')
tensor(1.2059, device='cuda:0')
tensor(1.6297, device='cuda:0')
tensor(1.4719, device='cuda:0')
tensor(1.3670, device='cuda:0')
tensor(1.0778, device='cuda:0')
tensor(1.1164, device='cuda:0')
tensor(0.9544, device='cuda:0')
tensor(1.3450, device='cuda:0')
tensor(1.0771, device='cuda:0')
tensor(1.4226, device='cuda:0')
tensor(1.3389, device='cuda:0')
tensor(0.8948, device='cuda:0')
tensor(1.2188, device='cuda:0')
tensor(0.9971, device='cuda:0')
tensor(1.0035, device='cuda:0')
tensor(0.9404, device='cuda:0')
tensor(1.3596, device='cuda:0')
tensor(1.2841, device='cuda:0')
tensor(1.2252, device='cuda:0')
tensor(1.5916, device='cuda:0')
tensor(1.0960, device='cuda:0')
tensor(1.6146, device='cuda:0')
tensor(1.2770, device='cuda:0')
tensor(1.0522, device='cuda:0')
tensor(1.1312, device='cuda:0')
tensor(1.1633, device='cuda:0')
tensor(1.4356, device='cuda:0')
tensor(1.0540, device='cuda:0')
tensor(1.0748, device='cuda:0')
tensor(1.1170, device='cuda:0')
tensor(0.8757, device='cuda:0')
tensor(0.8896, device='cuda:0')
tensor(1.0577, device='cuda:0')
tensor(0.8980, device='cuda:0')
tensor(0.8745, device='cuda:0')
tensor(0.9777, device='cuda:0')
tensor(0.8757, device='cuda:0')
tensor(1.7084, device='cuda:0')
tensor(1.3672, device='cuda:0')
tensor(1.3506, device='cuda:0')
tensor(1.3912, device='cuda:0')
tensor(1.2422, device='cuda:0')
